Trade Date,STrike,Expiry Date,Call/Put,Last Trade Price,Bid Price,Ask Price,Bid Implied Volatility,Ask Implied Volatility,Open Interest,Volume,Delta,Gamma,Vega,Theta,Rho
2023-07-03,380,2024-01-19,c,7.31,7.25,7.40,0.3503,0.3527,2931,0,0.1989,0.0037,0.6184,-0.0595,0.2718
2023-07-03,385,2024-01-19,c,6.69,6.60,6.75,0.3494,0.3521,578,0,0.185,0.0036,0.5608,-0.0566,0.2535
2023-07-03,390,2024-01-19,c,6.08,6.05,6.15,0.3502,0.352,4791,0,0.1715,0.0034,0.5676,-0.0538,0.2357
2023-07-03,395,2024-01-19,c,5.57,5.50,5.60,0.3496,0.3516,2731,1,0.1592,0.0033,0.5098,-0.0511,0.2193
2023-07-03,400,2024-01-19,c,5.06,5.00,5.15,0.3497,0.3526,25785,36,0.1474,0.0031,0.5158,-0.0484,0.2035
2023-07-03,405,2024-01-19,c,4.63,4.55,4.70,0.3491,0.3524,1301,1,0.1368,0.0029,0.458,-0.0459,0.1893
2023-07-03,410,2024-01-19,c,4.20,4.15,4.25,0.3496,0.3517,1550,0,0.1267,0.0028,0.4631,-0.0434,0.1756
2023-07-03,415,2024-01-19,c,3.83,3.75,3.90,0.3488,0.3525,2974,0,0.1173,0.0026,0.4074,-0.041,0.163
2023-07-03,420,2024-01-19,c,3.50,3.45,3.55,0.35,0.3524,49164,105,0.1086,0.0025,0.4117,-0.0388,0.1512
2023-07-03,425,2024-01-19,c,3.20,3.15,3.25,0.3502,0.353,2391,4,0.1006,0.0024,0.3578,-0.0367,0.1403
2023-07-03,430,2024-01-19,c,2.92,2.87,2.96,0.3503,0.3528,1218,1,0.0934,0.0022,0.3615,-0.0346,0.1304
2023-07-03,435,2024-01-19,c,2.66,2.62,2.71,0.351,0.3538,1237,0,0.0862,0.0021,0.3604,-0.0327,0.1205
2023-07-03,440,2024-01-19,c,2.44,2.40,2.47,0.3515,0.3537,1900,0,0.0801,0.002,0.3145,-0.0309,0.1122
2023-07-03,445,2024-01-19,c,2.22,2.20,2.26,0.3525,0.3544,450,0,0.0741,0.0019,0.3176,-0.0291,0.1039
2023-07-03,450,2024-01-19,c,2.05,2.01,2.07,0.3525,0.3547,5408,0,0.0688,0.0018,0.27,-0.0275,0.0966
2023-07-03,455,2024-01-19,c,1.88,1.85,1.90,0.3535,0.3554,7,0,0.0639,0.0017,0.2725,-0.0259,0.0898
2023-07-03,460,2024-01-19,c,1.71,1.69,1.74,0.3543,0.3563,2366,0,0.059,0.0016,0.275,-0.0244,0.0831
2023-07-03,465,2024-01-19,c,1.58,1.55,1.60,0.3547,0.3569,0,0,0.0549,0.0015,0.232,-0.0231,0.0773
2023-07-03,470,2024-01-19,c,1.45,1.42,1.48,0.3556,0.3581,234,1,0.0509,0.0014,0.234,-0.0217,0.0718
2023-07-03,475,2024-01-19,c,1.33,1.30,1.36,0.3558,0.3589,116,9,0.0472,0.0013,0.1947,-0.0205,0.0666
2023-07-03,480,2024-01-19,c,1.23,1.19,1.26,0.3563,0.3598,692,0,0.044,0.0012,0.1964,-0.0193,0.0621
2023-07-03,485,2024-01-19,c,1.13,1.10,1.16,0.3577,0.3607,2,0,0.0407,0.0011,0.198,-0.0182,0.0576
2023-07-03,490,2024-01-19,c,1.05,1.02,1.08,0.3589,0.3626,1235,1,0.0377,0.0011,0.1636,-0.0171,0.0533
2023-07-03,495,2024-01-19,c,0.97,0.94,1.00,0.3597,0.3633,120,2,0.0351,0.001,0.165,-0.0161,0.0497
2023-07-03,500,2024-01-19,c,0.90,0.87,0.93,0.3611,0.3647,7834,6,0.0325,0.0009,0.1663,-0.0152,0.046
2023-07-03,505,2024-01-19,c,0.84,0.81,0.86,0.3621,0.3658,4,0,0.0302,0.0009,0.1354,-0.0143,0.0428
2023-07-03,510,2024-01-19,c,0.78,0.75,0.81,0.363,0.3674,546,1,0.0281,0.0008,0.1364,-0.0134,0.0399
2023-07-03,515,2024-01-19,c,0.73,0.70,0.75,0.3646,0.3682,1,0,0.026,0.0008,0.1375,-0.0126,0.037
2023-07-03,520,2024-01-19,c,0.68,0.65,0.71,0.3661,0.3705,1224,4,0.024,0.0007,0.1113,-0.0118,0.0341
2023-07-03,525,2024-01-19,c,0.63,0.61,0.66,0.3674,0.3719,1,0,0.0223,0.0007,0.1122,-0.0111,0.0318
2023-07-03,530,2024-01-19,c,0.60,0.57,0.62,0.3688,0.3732,312,1,0.0207,0.0006,0.113,-0.0104,0.0295
2023-07-03,535,2024-01-19,c,0.57,0.53,0.59,0.3701,0.3754,0,0,0.0191,0.0006,0.09,-0.0098,0.0273
2023-07-03,540,2024-01-19,c,0.53,0.50,0.55,0.3717,0.3767,311,0,0.0178,0.0006,0.0906,-0.0092,0.0255
2023-07-03,545,2024-01-19,c,0.49,0.47,0.52,0.373,0.3785,0,0,0.0165,0.0005,0.0913,-0.0086,0.0236
2023-07-03,550,2024-01-19,c,0.46,0.43,0.49,0.3731,0.3797,1540,1,0.0153,0.0005,0.092,-0.0081,0.0218
2023-07-03,555,2024-01-19,c,0.44,0.40,0.47,0.3744,0.382,7,0,0.0141,0.0005,0.0729,-0.0076,0.0202
2023-07-03,560,2024-01-19,c,0.41,0.37,0.44,0.3751,0.3832,1095,0,0.0131,0.0004,0.0735,-0.0071,0.0188
2023-07-03,570,2024-01-19,c,0.36,0.32,0.39,0.3768,0.3864,1375,2,0.0113,0.0004,0.0576,-0.0062,0.0161
2023-07-03,580,2024-01-19,c,0.30,0.28,0.35,0.3789,0.3893,319,0,0.0097,0.0003,0.0584,-0.0055,0.0139
2023-07-03,590,2024-01-19,c,0.28,0.25,0.31,0.3817,0.392,494,1,0.0083,0.0003,0.0457,-0.0048,0.0119
2023-07-03,600,2024-01-19,c,0.24,0.22,0.28,0.3844,0.3946,5908,0,0.007,0.0002,0.0463,-0.0041,0.0101
2023-07-03,650,2024-01-19,c,0.14,0.11,0.17,0.3914,0.4091,5049,11,0.003,0.0001,0.021,-0.0019,0.0043
2023-07-03,700,2024-01-19,c,0.10,0.07,0.12,0.4055,0.4265,22123,122,0.0012,0.0001,0.0087,-0.0009,0.0018
2023-07-03,5,2024-01-19,p,0.00,0.00,0.01,0,1.7777,4056,0,0,0,0,0,0
2023-07-03,10,2024-01-19,p,0.00,0.00,0.01,0,1.4481,3035,0,0,0,0,0,0
2023-07-03,15,2024-01-19,p,0.00,0.00,0.01,0,1.264,2641,0,0,0,0,0,0
2023-07-03,20,2024-01-19,p,0.00,0.00,0.01,0,1.1367,1894,0,0,0,0,0,0
2023-07-03,25,2024-01-19,p,0.00,0.00,0.01,0,1.0395,6047,0,0,0,0,0,0
2023-07-03,30,2024-01-19,p,0.01,0.01,0.02,0.9618,1.0172,4356,53,-0.0003,0,0,-0.0005,-0.0542
2023-07-03,35,2024-01-19,p,0.01,0.00,0.02,0,0.9467,1533,2,0,0,0,0,0
2023-07-03,40,2024-01-19,p,0.01,0.01,0.02,0.8393,0.8874,1239,2,-0.0003,0,0,-0.0006,-0.0627
2023-07-03,45,2024-01-19,p,0.01,0.01,0.03,0.7896,0.8644,843,2,-0.0004,0,0,-0.0007,-0.0805
2023-07-03,50,2024-01-19,p,0.01,0.00,0.03,0,0.815,2610,0,0,0,0,0,0
2023-07-03,55,2024-01-19,p,0.03,0.02,0.03,0.7457,0.7725,262,0,-0.0006,0,0,-0.0009,-0.1182
2023-07-03,60,2024-01-19,p,0.04,0.03,0.04,0.7327,0.7517,2997,0,-0.0009,0,0.0001,-0.0012,-0.1655
2023-07-03,65,2024-01-19,p,0.04,0.03,0.04,0.6963,0.7146,2220,10,-0.001,0,0.0002,-0.0012,-0.1748
2023-07-03,70,2024-01-19,p,0.05,0.04,0.05,0.6801,0.6935,3401,5,-0.0012,0,0.0005,-0.0015,-0.2248
2023-07-03,75,2024-01-19,p,0.05,0.05,0.06,0.661,0.6736,3820,0,-0.0015,0,0.0011,-0.0017,-0.2784
2023-07-03,80,2024-01-19,p,0.08,0.07,0.09,0.652,0.6688,5512,0,-0.0021,0,0.0022,-0.0024,-0.392
2023-07-03,85,2024-01-19,p,0.09,0.09,0.11,0.6386,0.6526,5063,1,-0.0027,0,0.0032,-0.0028,-0.491
2023-07-03,90,2024-01-19,p,0.12,0.11,0.14,0.6239,0.6406,8477,0,-0.0034,0,0.0045,-0.0034,-0.6135
2023-07-03,95,2024-01-19,p,0.14,0.14,0.17,0.6126,0.6263,2718,0,-0.0042,0,0.0084,-0.004,-0.7599
2023-07-03,100,2024-01-19,p,0.16,0.18,0.19,0.6031,0.607,15528,75,-0.005,0,0.0115,-0.0046,-0.9102
2023-07-03,105,2024-01-19,p,0.21,0.22,0.24,0.5923,0.5983,4957,19,-0.0062,0.0001,0.0154,-0.0055,-1.1317
2023-07-03,110,2024-01-19,p,0.24,0.27,0.28,0.5816,0.5845,4987,0,-0.0074,0.0001,0.0258,-0.0063,-1.3534
2023-07-03,115,2024-01-19,p,0.30,0.32,0.34,0.5691,0.5737,9321,12,-0.0088,0.0001,0.0339,-0.0072,-1.6132
2023-07-03,120,2024-01-19,p,0.37,0.40,0.41,0.5627,0.5645,9222,6,-0.0108,0.0002,0.0439,-0.0085,-1.9736
2023-07-03,125,2024-01-19,p,0.45,0.46,0.48,0.5495,0.553,7615,4,-0.0125,0.0002,0.0559,-0.0095,-2.2922
2023-07-03,130,2024-01-19,p,0.55,0.55,0.57,0.5403,0.5432,13347,0,-0.0148,0.0003,0.07,-0.0108,-2.7142
2023-07-03,135,2024-01-19,p,0.67,0.65,0.71,0.5313,0.5391,5863,2,-0.0178,0.0003,0.0717,-0.0124,-3.2654
2023-07-03,140,2024-01-19,p,0.80,0.77,0.82,0.5228,0.5284,4206,0,-0.0208,0.0004,0.089,-0.0139,-3.8002
2023-07-03,145,2024-01-19,p,0.93,0.90,0.96,0.5141,0.5196,3479,0,-0.0242,0.0004,0.1088,-0.0155,-4.4259
2023-07-03,150,2024-01-19,p,1.09,1.05,1.10,0.5055,0.5099,10223,63,-0.0279,0.0005,0.1112,-0.0172,-5.104
2023-07-03,155,2024-01-19,p,1.26,1.23,1.30,0.4981,0.5033,3120,0,-0.0324,0.0006,0.1348,-0.0192,-5.947
2023-07-03,160,2024-01-19,p,1.46,1.43,1.48,0.4909,0.494,10122,53,-0.0372,0.0007,0.1613,-0.0211,-6.8309
2023-07-03,165,2024-01-19,p,1.69,1.65,1.70,0.4826,0.4856,4123,201,-0.0425,0.0008,0.1645,-0.0231,-7.7994
2023-07-03,170,2024-01-19,p,1.94,1.91,1.98,0.476,0.4796,13067,19,-0.0489,0.0009,0.195,-0.0255,-8.979
2023-07-03,175,2024-01-19,p,2.23,2.20,2.28,0.4691,0.4731,4664,0,-0.0557,0.001,0.2283,-0.028,-10.2578
2023-07-03,180,2024-01-19,p,2.58,2.53,2.59,0.4622,0.4648,8492,1,-0.0631,0.0011,0.2325,-0.0303,-11.6087
2023-07-03,185,2024-01-19,p,2.93,2.90,2.98,0.4564,0.4594,1926,1,-0.0717,0.0013,0.2696,-0.033,-13.2206
2023-07-03,190,2024-01-19,p,3.37,3.30,3.40,0.4494,0.453,3775,5,-0.0807,0.0014,0.3091,-0.0356,-14.9075
2023-07-03,195,2024-01-19,p,3.84,3.80,3.90,0.4445,0.4476,2554,36,-0.0911,0.0016,0.3144,-0.0386,-16.8563
2023-07-03,200,2024-01-19,p,4.40,4.30,4.45,0.4384,0.443,11294,6,-0.1024,0.0017,0.357,-0.0415,-18.9706
2023-07-03,210,2024-01-19,p,5.65,5.60,5.70,0.4292,0.4316,6461,3,-0.1277,0.0021,0.4077,-0.0474,-23.7526
2023-07-03,220,2024-01-19,p,7.19,7.15,7.25,0.4198,0.422,6302,4,-0.1571,0.0024,0.461,-0.0533,-29.3564
2023-07-03,230,2024-01-19,p,9.05,9.00,9.15,0.4106,0.4135,6578,40,-0.1907,0.0029,0.5159,-0.059,-35.8193
2023-07-03,235,2024-01-19,p,10.17,10.10,10.25,0.4068,0.4094,1182,1,-0.2091,0.0031,0.5624,-0.0618,-39.3879
2023-07-03,240,2024-01-19,p,11.34,11.30,11.40,0.4034,0.4051,3819,46,-0.2285,0.0033,0.607,-0.0644,-43.1736
2023-07-03,245,2024-01-19,p,12.63,12.55,12.70,0.399,0.4014,2975,3,-0.2487,0.0035,0.6171,-0.0668,-47.13
2023-07-03,250,2024-01-19,p,14.03,13.95,14.10,0.3954,0.3977,6154,4,-0.2699,0.0037,0.6595,-0.069,-51.3131
2023-07-03,255,2024-01-19,p,15.53,15.50,15.60,0.3928,0.3943,2533,17,-0.292,0.0039,0.6705,-0.0711,-55.735
2023-07-03,260,2024-01-19,p,17.18,17.10,17.25,0.3888,0.3909,1116,1,-0.3147,0.0041,0.7094,-0.0729,-60.2798
2023-07-03,265,2024-01-19,p,18.94,18.90,19.00,0.3863,0.3876,843,14,-0.3383,0.0043,0.743,-0.0745,-65.0626
2023-07-03,270,2024-01-19,p,20.82,20.75,20.90,0.3831,0.3851,1183,34,-0.3624,0.0045,0.7553,-0.0758,-69.9777
2023-07-03,275,2024-01-19,p,22.86,22.80,22.95,0.3804,0.3823,871,0,-0.3869,0.0046,0.7831,-0.0769,-75.0398
2023-07-03,280,2024-01-19,p,25.01,24.90,25.10,0.3772,0.3797,1676,0,-0.4118,0.0048,0.8038,-0.0775,-80.2126
2023-07-03,285,2024-01-19,p,27.28,27.20,27.40,0.3749,0.3773,667,2,-0.437,0.0049,0.8167,-0.078,-85.5299
2023-07-03,290,2024-01-19,p,29.71,29.60,29.80,0.372,0.3744,2076,9,-0.4624,0.005,0.8297,-0.078,-90.9113
2023-07-03,295,2024-01-19,p,32.25,32.15,32.35,0.3698,0.3722,211,0,-0.4877,0.0051,0.8345,-0.0779,-96.3925
2023-07-03,300,2024-01-19,p,34.96,34.85,35.05,0.3675,0.3699,1062,20,-0.513,0.0051,0.8474,-0.0775,-101.9156
2023-07-03,305,2024-01-19,p,37.81,37.70,37.90,0.3656,0.368,311,0,-0.5379,0.0051,0.8435,-0.0768,-107.4732
2023-07-03,310,2024-01-19,p,40.77,40.65,40.90,0.3637,0.3667,309,0,-0.5625,0.0052,0.8563,-0.0759,-113.0532
2023-07-03,315,2024-01-19,p,43.91,43.75,44.05,0.3615,0.3651,32,12,-0.5868,0.0051,0.8435,-0.0746,-118.6291
2023-07-03,320,2024-01-19,p,47.15,47.00,47.30,0.36,0.3638,242,3,-0.6104,0.0051,0.8227,-0.0733,-124.1842
2023-07-03,325,2024-01-19,p,50.53,50.35,50.70,0.3582,0.3626,57,0,-0.6334,0.0051,0.8347,-0.0716,-129.7006
2023-07-03,330,2024-01-19,p,54.04,53.90,54.20,0.3572,0.3612,203,7,-0.6556,0.005,0.8056,-0.0699,-135.1562
2023-07-03,335,2024-01-19,p,57.64,57.35,57.90,0.3538,0.3612,52,0,-0.6775,0.0049,0.8171,-0.0678,-140.5916
2023-07-03,340,2024-01-19,p,61.25,61.15,61.65,0.3531,0.3601,54,0,-0.6982,0.0048,0.7807,-0.0658,-145.9167
2023-07-03,345,2024-01-19,p,64.98,64.15,65.50,0.3387,0.3594,2,0,-0.7234,0.0047,0.7382,-0.0619,-151.7396
2023-07-03,350,2024-01-19,p,69.03,68.10,69.60,0.3366,0.3604,154,0,-0.7422,0.0046,0.7483,-0.0597,-156.8922
2023-07-03,355,2024-01-19,p,73.22,72.80,74.15,0.3454,0.3679,20,0,-0.7528,0.0045,0.7005,-0.0598,-161.114
2023-07-03,360,2024-01-19,p,77.57,76.70,78.15,0.3388,0.365,20,0,-0.7733,0.0044,0.7098,-0.0563,-166.4565
2023-07-03,365,2024-01-19,p,81.81,81.60,82.15,0.3497,0.3603,3,0,-0.7863,0.0042,0.6574,-0.055,-170.9275
2023-07-03,370,2024-01-19,p,85.97,85.70,86.75,0.3432,0.3652,27,0,-0.8018,0.0041,0.666,-0.0525,-175.6927
2023-07-03,375,2024-01-19,p,90.43,90.15,90.95,0.3416,0.3608,51,0,-0.8185,0.0039,0.6107,-0.0495,-180.5968
2023-07-03,380,2024-01-19,p,94.91,94.80,95.40,0.3433,0.3595,10,0,-0.8315,0.0037,0.6184,-0.0473,-185.064
2023-07-03,385,2024-01-19,p,99.50,99.45,100.05,0.3432,0.3616,0,0,-0.843,0.0036,0.5608,-0.0453,-189.3392
2023-07-03,390,2024-01-19,p,104.39,103.70,105.00,0,0.371,0,0,-0.9856,0.0034,0.5676,-0.0042,-211.5437
2023-07-03,395,2024-01-19,p,109.19,108.85,109.50,0.3356,0.3662,0,0,-0.8668,0.0033,0.5098,-0.0406,-197.9997
2023-07-03,400,2024-01-19,p,113.93,113.40,114.35,0,0.3707,20,0,-0.9912,0.0031,0.5158,-0.003,-217.857
2023-07-03,405,2024-01-19,p,118.81,118.15,119.25,0,0.3766,0,0,-0.9923,0.0029,0.458,-0.0029,-220.7639
2023-07-03,410,2024-01-19,p,123.71,123.20,124.55,0,0.3983,0,0,-0.991,0.0028,0.4631,-0.0034,-223.3147
2023-07-03,415,2024-01-19,p,128.71,127.65,129.80,0,0.4167,0,0,-0.9902,0.0026,0.4074,-0.0037,-225.9357
2023-07-03,420,2024-01-19,p,133.71,132.90,134.70,0,0.423,0,0,-0.9912,0.0025,0.4117,-0.0036,-228.8261
2023-07-03,425,2024-01-19,p,138.71,138.15,139.55,0,0.427,0,0,-0.9923,0.0024,0.3578,-0.0033,-231.7365
2023-07-03,430,2024-01-19,p,143.71,143.10,145.10,0,0.4549,0,0,-0.9903,0.0022,0.3615,-0.0041,-234.1737
2023-07-03,435,2024-01-19,p,148.71,148.00,149.25,0,0.4332,0,0,-0.9944,0.0021,0.3604,-0.0029,-237.5142
2023-07-03,440,2024-01-19,p,153.71,153.10,154.30,0,0.4443,0,0,-0.9944,0.002,0.3145,-0.0029,-240.2616
2023-07-03,445,2024-01-19,p,158.71,158.10,159.95,0,0.4776,0,0,-0.992,0.0019,0.3176,-0.0038,-242.6584
2023-07-03,450,2024-01-19,p,163.71,163.15,165.00,0,0.4882,1,0,-0.9922,0.0018,0.27,-0.0039,-245.4174
2023-07-03,455,2024-01-19,p,168.71,168.00,169.35,0,0.4724,0,0,-0.9949,0.0017,0.2725,-0.0029,-248.5528
2023-07-03,460,2024-01-19,p,173.71,172.70,174.40,0,0.483,0,0,-0.9949,0.0016,0.275,-0.003,-251.2955
2023-07-03,465,2024-01-19,p,178.71,177.70,180.20,0,0.5207,0,0,-0.9923,0.0015,0.232,-0.0041,-253.6673
2023-07-03,470,2024-01-19,p,183.71,183.00,185.25,0,0.5307,0,0,-0.9924,0.0014,0.234,-0.0041,-256.4209
2023-07-03,475,2024-01-19,p,188.71,187.95,189.55,0,0.5141,0,0,-0.9949,0.0013,0.1947,-0.0032,-259.5215
2023-07-03,480,2024-01-19,p,193.71,192.80,194.40,0,0.5158,0,0,-0.9955,0.0012,0.1964,-0.0029,-262.3556
2023-07-03,485,2024-01-19,p,198.71,197.90,200.05,0,0.5494,0,0,-0.9937,0.0011,0.198,-0.0038,-264.8276
2023-07-03,490,2024-01-19,p,203.71,203.15,204.60,0,0.5401,0,0,-0.9952,0.0011,0.1636,-0.0032,-267.7904
2023-07-03,495,2024-01-19,p,208.71,207.85,209.95,0,0.5616,0,0,-0.9944,0.001,0.165,-0.0036,-270.4058
2023-07-03,500,2024-01-19,p,213.71,212.85,214.85,0,0.5657,0,0,-0.9948,0.0009,0.1663,-0.0035,-273.2085
2023-07-03,505,2024-01-19,p,218.71,217.70,220.50,0,0.5955,0,0,-0.9932,0.0009,0.1354,-0.0042,-275.7227
2023-07-03,510,2024-01-19,p,223.71,222.80,224.85,0,0.581,2,0,-0.9951,0.0008,0.1364,-0.0034,-278.7308
2023-07-03,515,2024-01-19,p,228.71,227.75,229.60,0,0.5783,0,0,-0.9959,0.0008,0.1375,-0.0031,-281.5825
2023-07-03,520,2024-01-19,p,233.71,233.00,234.65,0,0.5878,0,0,-0.9958,0.0007,0.1113,-0.0032,-284.3206
2023-07-03,525,2024-01-19,p,238.71,237.60,240.30,0,0.6191,0,0,-0.9944,0.0007,0.1122,-0.0039,-286.8509
2023-07-03,530,2024-01-19,p,243.71,242.90,245.05,0,0.6179,0,0,-0.9951,0.0006,0.113,-0.0037,-289.6938
2023-07-03,535,2024-01-19,p,248.71,247.55,249.75,0,0.6137,0,0,-0.9959,0.0006,0.09,-0.0033,-292.549
2023-07-03,540,2024-01-19,p,253.71,252.80,254.70,0,0.6188,0,0,-0.9961,0.0006,0.0906,-0.0032,-295.3191
2023-07-03,545,2024-01-19,p,258.71,257.50,260.10,0,0.6412,0,0,-0.9953,0.0005,0.0913,-0.0036,-297.9466
2023-07-03,550,2024-01-19,p,263.71,262.65,264.80,0,0.6369,0,0,-0.9961,0.0005,0.092,-0.0033,-300.7931
2023-07-03,555,2024-01-19,p,268.71,267.60,270.25,0,0.6603,0,0,-0.9952,0.0005,0.0729,-0.0038,-303.4112
2023-07-03,560,2024-01-19,p,273.71,272.70,274.65,0,0.6443,0,0,-0.9965,0.0004,0.0735,-0.0031,-306.341
2023-07-03,570,2024-01-19,p,283.71,282.55,284.95,0,0.6701,0,0,-0.996,0.0004,0.0576,-0.0034,-311.7533
2023-07-03,580,2024-01-19,p,293.71,292.55,294.85,0,0.6793,0,0,-0.9964,0.0003,0.0584,-0.0033,-317.2832
2023-07-03,590,2024-01-19,p,303.71,302.60,305.40,0,0.7124,0,0,-0.9955,0.0003,0.0457,-0.0038,-322.6405
2023-07-03,600,2024-01-19,p,313.71,312.55,315.50,0,0.7286,0,4,-0.9955,0.0002,0.0463,-0.0039,-328.1178
2023-07-03,650,2024-01-19,p,363.71,361.90,365.35,0,0.7845,0,35,-0.9963,0.0001,0.021,-0.0036,-355.6387
2023-07-03,700,2024-01-19,p,413.71,412.70,415.25,0,0.8361,0,35,-0.9969,0.0001,0.0087,-0.0035,-383.118
2023-07-03,5,2024-02-16,c,281.46,279.65,283.55,0,0,2,0,1,0,0,-0.0007,0.0302
2023-07-03,10,2024-02-16,c,276.62,274.90,278.75,0,0,0,0,1,0,0,-0.0014,0.0604
2023-07-03,15,2024-02-16,c,271.79,270.05,272.85,0,0,0,0,1,0,0,-0.0022,0.0907
2023-07-03,20,2024-02-16,c,266.96,265.25,268.10,0,0,0,0,1,0,0,-0.0029,0.1209
2023-07-03,25,2024-02-16,c,262.12,260.40,263.10,0,0,0,0,1,0,0,-0.0036,0.1511
2023-07-03,30,2024-02-16,c,257.29,255.60,258.40,0,1.5417,0,0,1,0,0,-0.0043,0.1813
2023-07-03,35,2024-02-16,c,252.45,250.75,253.45,0,1.4058,0,0,1,0,0,-0.005,0.2115
2023-07-03,40,2024-02-16,c,247.62,245.95,248.80,0,0,3,0,1,0,0,-0.0057,0.2417
2023-07-03,45,2024-02-16,c,242.79,241.15,243.90,0,1.2571,0,0,1,0,0,-0.0065,0.272
2023-07-03,50,2024-02-16,c,237.95,236.30,239.05,0,0,0,0,1,0,0.0001,-0.0072,0.3022
2023-07-03,55,2024-02-16,c,233.12,231.55,234.20,0,0,0,0,1,0,0.0002,-0.0079,0.3324
2023-07-03,60,2024-02-16,c,228.29,227.00,229.10,0,0,0,0,1,0,0.0004,-0.0086,0.3625
2023-07-03,65,2024-02-16,c,223.64,222.20,224.95,0,0,0,0,0.9999,0,0.0008,-0.0102,0.3915
2023-07-03,70,2024-02-16,c,218.83,217.35,219.60,0,0.9097,0,0,0.9998,0,0.0016,-0.0111,0.4214
2023-07-03,75,2024-02-16,c,214.01,212.50,214.75,0,0.8622,1,0,0.9997,0,0.0023,-0.012,0.4513
2023-07-03,80,2024-02-16,c,209.20,207.85,209.75,0,0.7896,2,0,0.9994,0,0.0044,-0.013,0.4809
2023-07-03,85,2024-02-16,c,204.40,203.05,204.95,0,0.7586,1,0,0.9991,0,0.0071,-0.014,0.5103
2023-07-03,90,2024-02-16,c,199.60,198.30,200.70,0,0.8094,1,0,0.9986,0,0.0114,-0.0152,0.5394
2023-07-03,95,2024-02-16,c,194.81,193.55,195.65,0,0.7459,0,0,0.9979,0.0001,0.0153,-0.0165,0.568
2023-07-03,100,2024-02-16,c,190.04,188.65,190.50,0,0.6669,109,0,0.9969,0.0001,0.0206,-0.0179,0.5962
2023-07-03,105,2024-02-16,c,185.28,184.05,185.80,0,0.656,1,0,0.9957,0.0001,0.027,-0.0196,0.6237
2023-07-03,110,2024-02-16,c,180.54,178.90,181.35,0,0.6741,2,0,0.9941,0.0001,0.0353,-0.0214,0.6505
2023-07-03,115,2024-02-16,c,175.82,174.05,176.50,0,0.6431,17,0,0.9921,0.0002,0.0453,-0.0234,0.6765
2023-07-03,120,2024-02-16,c,171.12,169.25,171.55,0,0.6027,91,0,0.9899,0.0002,0.0577,-0.0254,0.702
2023-07-03,125,2024-02-16,c,166.44,165.20,166.80,0,0.5851,34,0,0.9874,0.0003,0.0724,-0.0276,0.7267
2023-07-03,130,2024-02-16,c,161.77,161.05,162.60,0.3892,0.6129,43,0,0.9846,0.0003,0.09,-0.0298,0.7508
2023-07-03,135,2024-02-16,c,157.13,156.25,157.40,0.3839,0.5588,36,0,0.9813,0.0004,0.1103,-0.0321,0.7741
2023-07-03,140,2024-02-16,c,152.26,151.75,152.90,0.4468,0.5597,84,0,0.9777,0.0004,0.113,-0.0345,0.7965
2023-07-03,145,2024-02-16,c,147.58,147.30,148.00,0.4732,0.5312,145,0,0.9737,0.0005,0.1372,-0.0371,0.8179
2023-07-03,150,2024-02-16,c,143.36,142.15,143.80,0.4149,0.547,72,0,0.9692,0.0006,0.1644,-0.0396,0.8384
2023-07-03,155,2024-02-16,c,138.46,137.80,139.30,0.4459,0.5403,84,0,0.9644,0.0007,0.1679,-0.0422,0.8581
2023-07-03,160,2024-02-16,c,133.76,133.50,134.20,0.4643,0.5039,100,1,0.959,0.0008,0.1993,-0.0449,0.8766
2023-07-03,165,2024-02-16,c,129.17,128.40,129.65,0.4259,0.4958,210,0,0.9532,0.0009,0.2337,-0.0476,0.8943
2023-07-03,170,2024-02-16,c,124.64,124.00,125.15,0.4327,0.4879,93,0,0.9468,0.001,0.2383,-0.0503,0.9107
2023-07-03,175,2024-02-16,c,120.31,119.80,120.90,0.4446,0.4893,67,0,0.9401,0.0011,0.2766,-0.053,0.9263
2023-07-03,180,2024-02-16,c,115.91,115.80,116.25,0.4578,0.4739,213,0,0.9329,0.0012,0.2818,-0.0557,0.9407
2023-07-03,185,2024-02-16,c,111.58,110.85,111.95,0.4325,0.4701,272,0,0.9249,0.0013,0.3232,-0.0584,0.9535
2023-07-03,190,2024-02-16,c,107.26,107.05,107.55,0.4464,0.4617,508,0,0.9167,0.0014,0.329,-0.061,0.9658
2023-07-03,195,2024-02-16,c,103.01,102.90,103.30,0.4459,0.4566,125,0,0.9075,0.0016,0.3736,-0.0636,0.9761
2023-07-03,200,2024-02-16,c,98.75,98.35,99.05,0.432,0.4506,245,0,0.8979,0.0017,0.4198,-0.0662,0.9853
2023-07-03,205,2024-02-16,c,94.59,94.00,94.95,0.4237,0.4461,108,1,0.8875,0.0019,0.427,-0.0687,0.9927
2023-07-03,210,2024-02-16,c,90.49,90.35,90.95,0.43,0.4434,242,0,0.8765,0.002,0.4749,-0.0711,0.9989
2023-07-03,215,2024-02-16,c,86.57,85.95,86.90,0.4178,0.4376,158,0,0.8646,0.0022,0.4829,-0.0735,1.0032
2023-07-03,220,2024-02-16,c,82.61,82.45,82.95,0.4232,0.4326,319,0,0.8519,0.0024,0.5315,-0.0758,1.0054
2023-07-03,225,2024-02-16,c,78.74,78.45,79.15,0.4166,0.4296,252,0,0.8385,0.0025,0.5403,-0.0781,1.0061
